id,number,gender,nation,academy,profession,class,competition_level,award_level,award_name,organization,award_type,award_date
541,201721080221,男,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,省级技能竞赛,一等奖,海峡两岸大学会计辩论邀请赛,东北财经大学 台湾会计研究发展基金会,团体,2019-06-08
542,201821120078,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1803,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之就业创业纪录片创作大赛,中南财经政法大学就业指导服务中心,团体,2018-12-09
543,201821120115,女,汉族,新闻与文化传播学院,汉语言文学,中文1801,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之就业创业纪录片创作大赛,中南财经政法大学就业指导服务中心,团体,2018-12-09
544,201821120161,女,汉族,新闻与文化传播学院,数字媒体艺术,媒体1801,省级技能竞赛,二等奖,大学生计算机设计大赛,教育部,团体,2019-09-15
545,201721030339,女,汉族,金融学院,保险学（精算）,保精1701,校级技能竞赛,二等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-10-19
546,1612090229,女,汉族,新闻与文化传播学院,数字媒体艺术,媒体1602,省级技能竞赛,优秀奖,全国大学生广告艺术大赛,中国高等教育学会、教育部高等学校新闻传播学类专业教学指导委员会,团体,2019-06-16
547,1604000827,女,汉族,法学院,法学（卓越）,卓越1601,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
548,201821050115,女,汉族,刑事司法学院,公安学类,公安1801,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,个体,2019-09-08
549,1608030215,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1602,校级技能竞赛,三等奖,德勤明日领袖精英挑战赛,上海德勤税务师事务所,个体,2019-04-04
550,201721030049,女,汉族,金融学院,金融学,金融1701,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
551,201721110218,女,汉族,外国语学院,英语,英语1702,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
552,1608020207,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1602,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-06-30
553,1609030143,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,国家级技能竞赛,三等奖,大学生计算机设计大赛,教育部,团体,2019-07-01
554,201721030012,女,汉族,金融学院,金融学,金融1701,省级技能竞赛,二等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2018-11-01
555,201721130207,男,汉族,统计与数学学院,信息与计算科学,信科1701,省级技能竞赛,二等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2018-11-01
556,201721040295,女,汉族,法学院,法学,法1709,省级技能竞赛,优秀奖,全国大学生模拟法庭竞赛,国家级法学实验教学示范中心 辽宁大学,团体,2019-05-12
557,201729070240,女,纳西族,财政税务学院,税收学,税务1703,院级技能竞赛,一等奖,“创客中南”创业计划书挑战赛,财政税务学院,团体,2018-12-07
558,201721060646,女,汉族,工商管理学院,工商管理（国际班）,工商国际1701,省级技能竞赛,二等奖,湖北省大学生营销策划挑战赛,湖北省市场营销学会（总决赛）,团体,2019-04-30
559,201721020183,男,汉族,经济学院,经济学,经济1702,院级技能竞赛,三等奖,经济与管理案例分析大赛,文澜学院,团体,2019-03-15
560,201821080020,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1801,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
561,1607010323,女,汉族,财政税务学院,财政学,财政1603,省级技能竞赛,二等奖,“希望之星”英语风采大赛,中央电视台,个体,2018-10-31
562,201721110219,女,汉族,外国语学院,商务英语,商英1701,省级技能竞赛,一等奖,“亿学杯”全国商务英语实践技能大赛,中国国际贸易学会国际商务英语研究委员会,团体,2019-05-19
563,1611030120,女,汉族,外国语学院,日语,日语1601,院级技能竞赛,一等奖,外语文化节系列比赛,外国语学院,团体,2019-04-25
564,201821110210,女,汉族,外国语学院,俄语,俄语1801,国家级技能竞赛,二等奖,“希望之星”英语风采大赛,中央电视台,个体,2019-05-21
565,201721070058,女,汉族,财政税务学院,财政学,财政1703,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之国家公务员面试挑战赛,财政税务学院,个体,2019-04-17
566,201821020261,女,汉族,经济学院,经济学（实验）,经济实验1801,校级技能竞赛,一等奖,“济世杯”系列就业指导活动之职场礼仪挑战赛,中南财经政法大学就业指导服务中心,个体,2019-05-09
567,201721060521,女,汉族,工商管理学院,国际经济与贸易,国贸1701,校级技能竞赛,二等奖,“济世杯”系列就业指导活动之就业创业知识竞赛,文澜学院,个体,2019-05-08
568,1604000423,女,汉族,法学院,法学,法1604,校级技能竞赛,三等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-12-12
569,1604060235,女,汉族,法学院,法学,民商1602,校级技能竞赛,二等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-10-30
570,1606010126,男,汉族,工商管理学院,国际经济与贸易,国贸1601,省级技能竞赛,一等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(决赛),个体,2019-01-01
571,201821120046,女,瑶族,新闻与文化传播学院,新闻传播学类,新闻1802,院级技能竞赛,一等奖,十佳新闻评选,新闻与文化传播学院,个体,2018-12-14
572,1609100114,女,汉族,统计与数学学院,经济统计学,经统1601,国家级技能竞赛,三等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（国赛）,团体,2019-04-28
573,1613010106,女,汉族,信息与安全工程学院,安全工程,安全1601,省级技能竞赛,三等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2018-11-08
574,201721060552,女,汉族,工商管理学院,管理科学,管科1701,校级技能竞赛,三等奖,中南财经政法大学大学生数学竞赛,统计与数学学院,个体,2018-12-04
575,1609040146,女,汉族,信息与安全工程学院,电子商务（技术）,商务1602,院级技能竞赛,三等奖,“安环杯”系列比赛,信息与安全工程学院,团体,2018-11-29
576,1606080104,女,汉族,工商管理学院,农林经济管理,农经1601,省级技能竞赛,三等奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-06-01
577,201721130196,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,校级技能竞赛,二等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-10-06
578,1612040324,男,汉族,新闻与文化传播学院,网络与新媒体,网媒1601,省级技能竞赛,二等奖,全国大学生广告艺术大赛,中国高等教育学会、教育部高等学校新闻传播学类专业教学指导委员会,团体,2019-06-01
579,201721130077,男,汉族,信息与安全工程学院,安全工程,安全1701,院级技能竞赛,一等奖,“安环杯”系列比赛,信息与安全工程学院,团体,2018-12-06
580,1609020120,男,汉族,统计与数学学院,统计学,统计1601,省级技能竞赛,二等奖,全国大学生数学建模竞赛（CUMCM）,中国工业与应用数学学会,团体,2019-03-15
581,1609100147,女,汉族,统计与数学学院,经济统计学,经统1601,校级技能竞赛,三等奖,“济世杯”系列就业指导活动之市场调查与分析大赛,统计与数学学院,团体,2019-04-19
582,1608020205,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1602,校级技能竞赛,三等奖,普华永道挑战赛,会计学院 普华永道会计师事务所,个体,2019-04-18
583,1609040104,男,汉族,信息与安全工程学院,电子商务（技术）,商务1602,国家级技能竞赛,二等奖,大学生计算机设计大赛,教育部,团体,2019-08-07
584,201721100020,男,汉族,信息与安全工程学院,电子商务（技术）,商务1702,院级技能竞赛,二等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,团体,2019-06-25
585,201721070058,女,汉族,财政税务学院,财政学,财政1703,校级技能竞赛,优秀奖,华中地区大学生数学建模邀请赛,湖北省工业与应用数学学会,团体,2019-06-10
586,201821060527,男,汉族,工商管理学院,工商管理类,工商1803,院级技能竞赛,优秀奖,工商管理学院案例分析大赛,工商管理学院,团体,2019-04-06
587,1609010113,女,汉族,金融学院,金融学,金融1602,省级技能竞赛,一等奖,全国大学生数学建模竞赛（CUMCM）,中国工业与应用数学学会,团体,2018-11-27
588,201829030488,男,满族,金融学院,金融学类,金融1803,省级技能竞赛,优秀奖,全国大学生金融及衍生品知识竞赛,中国金融期货交易所 中国期货业协会（复赛）,个体,2019-07-01
589,201821130293,男,汉族,信息与安全工程学院,计算机类,信息1801,省级技能竞赛,二等奖,大学生计算机设计大赛,教育部,团体,2019-07-09
590,1606080151,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1602,校级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(初赛),个体,2019-05-15
591,1606060123,女,汉族,工商管理学院,人力资源管理,人力1601,省级技能竞赛,一等奖,全国大学生人力资源管理知识技能竞赛,中国人力资源开发研究会（区域赛）,团体,2019-04-26
592,201721040808,男,汉族,刑事司法学院,法学（司）,司法1702,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,个体,2019-09-01
593,201821120178,女,汉族,新闻与文化传播学院,汉语言文学,中文1801,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之就业创业纪录片创作大赛,中南财经政法大学就业指导服务中心,团体,2018-09-12
594,201721060282,女,汉族,工商管理学院,国际经济与贸易,国贸1701,省级技能竞赛,三等奖,全国大学生数学建模竞赛（CUMCM）,中国工业与应用数学学会,团体,2018-12-10
595,1609020159,女,汉族,统计与数学学院,统计学,统计1601,国家级技能竞赛,三等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（国赛）,团体,2019-04-28
596,201721110292,女,汉族,外国语学院,俄语,俄语1701,院级技能竞赛,一等奖,外语文化节系列比赛,外国语学院,团体,2019-04-29
597,1609050125,男,汉族,信息与安全工程学院,计算机科学与技术,计科1601,国家级技能竞赛,三等奖,大学生计算机设计大赛,教育部,团体,2019-08-30
598,1607010324,女,汉族,财政税务学院,财政学,财政1603,省级技能竞赛,三等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2018-11-01
599,1612040116,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1601,省级技能竞赛,优秀奖,全国大学生广告艺术大赛,中国高等教育学会、教育部高等学校新闻传播学类专业教学指导委员会,团体,2018-09-10
600,1611080317,女,汉族,外国语学院,商务英语,商英1603,省级技能竞赛,三等奖,“希望之星”英语风采大赛,中央电视台,个体,2019-07-15
601,201821050090,男,汉族,刑事司法学院,公安学类,公安1803,院级技能竞赛,一等奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,个体,2019-05-10
602,201721070159,男,汉族,财政税务学院,财政学,财政1703,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-20
603,201721050334,女,汉族,刑事司法学院,法学（司）,司法1702,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-09-09
604,1611080103,女,汉族,外国语学院,商务英语,商英1601,校级技能竞赛,优秀奖,湖北省外语翻译大赛,湖北省翻译工作者协会(初赛),个体,2018-12-08
605,201721110165,女,汉族,外国语学院,英语,英语1704,省级技能竞赛,二等奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-06-15
606,1604000550,女,汉族,法学院,法学,法1605,校级技能竞赛,三等奖,“济世杯”系列就业指导活动之国家公务员考试精英挑战赛,中南财经政法大学就业指导服务中心,个体,2018-11-06
607,201821110185,女,汉族,外国语学院,外国语言文学类,英语1801,院级技能竞赛,优秀奖,外语文化节系列比赛,外国语学院,团体,2019-04-26
608,1604060149,男,汉族,法学院,法学,民商1601,国家级技能竞赛,二等奖,CASC杯曼弗雷德•拉克斯国际空间法模拟法庭竞赛,中国空间法学会,团体,2018-12-23
609,1611080205,女,汉族,外国语学院,商务英语,商英1602,省级技能竞赛,一等奖,“亿学杯”全国商务英语实践技能大赛,中国国际贸易学会国际商务英语研究委员会,团体,2019-05-25
610,201821120224,男,侗族,新闻与文化传播学院,汉语言文学,中文1801,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之就业创业纪录片创作大赛,中南财经政法大学就业指导服务中心,团体,2018-12-09
611,201721250223,男,汉族,中韩新媒体学院,电影学（影像）,影像1704,院级技能竞赛,优秀奖,文澜论坛模拟传译口译大赛,外国语学院,个体,2018-12-20
612,201721060136,女,汉族,工商管理学院,人力资源管理,人力1701,校级技能竞赛,三等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-09-05
613,201721100027,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,校级技能竞赛,优秀奖,全国高校模拟集体谈判大赛,中国人力资源开发研究会劳动关系分会(校赛),个体,2018-10-01
614,1632010111,女,汉族,文澜学院,经济管理试验班,经管1601,国家级技能竞赛,优秀奖,Bridge+中国青少年商业模拟挑战赛,中国商战模拟和体验式学习协会(全国冠军赛),团体,2017-06-01
615,201721120097,女,汉族,新闻与文化传播学院,广播电视学,广电1701,国家级技能竞赛,一等奖,全国大学生广告艺术大赛,中国高等教育学会、教育部高等学校新闻传播学类专业教学指导委员会,团体,2019-09-04
616,201721040786,男,汉族,工商管理学院,工商管理,工商1702,省级技能竞赛,一等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2018-08-10
617,1606070130,女,汉族,工商管理学院,市场营销,市营1602,院级技能竞赛,一等奖,“职场有约”之大学生创业项目大赛,工商管理学院,团体,2018-12-13
618,1602040260,女,回族,经济学院,国际商务,国商1602,国家级技能竞赛,一等奖,全国高校商业精英挑战赛商务谈判竞赛,教育部高等学校经济与贸易类专业教学指导委员会、中国国际贸易促进委员会商业行业分会(总决赛),团体,2018-11-25
619,1603090104,女,汉族,金融学院,金融工程,金工1601,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
620,1609030131,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,国家级技能竞赛,二等奖,大学生计算机设计大赛,教育部,团体,2019-07-25
621,1610070107,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1601,校级技能竞赛,一等奖,全国高校模拟集体谈判大赛,中国人力资源开发研究会劳动关系分会(校赛),个体,2018-10-15
622,1607030110,女,汉族,财政税务学院,税收学,税务1601,国家级技能竞赛,优秀奖,全国税法知识竞赛（办税技能竞赛）,国家税务总局、中国注册税务师协会,个体,2018-10-31
623,201721040199,女,汉族,法学院,法学（卓越）,卓越1701,院级技能竞赛,优秀奖,法律实践技能大赛,法学实验中心,个体,2019-06-20
624,201721040671,女,汉族,刑事司法学院,法学（司）,司法1701,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-04-26
625,201821130063,男,汉族,信息与安全工程学院,计算机类,信息1805,院级技能竞赛,二等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,团体,2019-06-26
626,1604000819,男,汉族,法学院,法学,法1608,院级技能竞赛,优秀奖,法律实践技能大赛,法学实验中心,个体,2019-06-20
627,201721130037,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,院级技能竞赛,三等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,团体,2019-05-28
628,201721060120,女,汉族,工商管理学院,管理科学,管科1701,院级技能竞赛,三等奖,经济与管理案例分析大赛,文澜学院,团体,2018-12-06
629,201721020211,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-06-20
630,1606030101,男,汉族,财政税务学院,财政学,财政1603,校级技能竞赛,三等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-10-30
631,201721080003,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,省级技能竞赛,三等奖,华为财务精英挑战赛,华为集团（区域校际赛）,团体,2019-05-21
632,201721050034,男,汉族,刑事司法学院,治安学,治安1701,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-04-08
633,201721130168,女,汉族,信息与安全工程学院,环境工程,环境1701,院级技能竞赛,二等奖,“安环杯”系列比赛,信息与安全工程学院,团体,2018-12-30
634,201721090076,女,汉族,统计与数学学院,应用统计学,应统1701,国家级技能竞赛,三等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（国赛）,团体,2019-04-28
635,201721050073,女,汉族,刑事司法学院,法学（司）,司法1701,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,个体,2019-05-24
636,201721320005,女,汉族,文澜学院,经济管理试验班,经管1702,校级技能竞赛,三等奖,德勤明日领袖精英挑战赛,上海德勤税务师事务所,个体,2019-04-04
637,201721100153,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,省级技能竞赛,三等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(决赛),个体,2019-01-11
638,201721120010,女,蒙古族,新闻与文化传播学院,网络与新媒体,网媒1701,院级技能竞赛,一等奖,校园记者文化节暨首席记者大赛,新闻与文化传播学院,个体,2019-05-16
639,201721100087,女,侗族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,校级技能竞赛,优秀奖,全国高校模拟集体谈判大赛,中国人力资源开发研究会劳动关系分会(校赛),个体,2018-10-05
640,201721100153,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,校级技能竞赛,二等奖,“外研社杯”全国英语写作大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-10-13
641,1609010141,男,汉族,统计与数学学院,信息与计算科学,信科1601,国家级技能竞赛,三等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（国赛）,团体,2019-04-28
642,1612040115,女,汉族,新闻与文化传播学院,新闻学,新闻1601,省级技能竞赛,二等奖,湖北大学生新闻传播教育创新实践技能竞赛（广告类）,湖北大学生新闻传播教育创新实践技能竞赛组委会,团体,2018-11-20
643,1604000416,男,汉族,金融学院,金融学,金融1601,省级技能竞赛,一等奖,全国大学生金融及衍生品知识竞赛,中国金融期货交易所 中国期货业协会（复赛）,个体,2019-07-01
644,1609100155,女,汉族,统计与数学学院,经济统计学,经统1601,校级技能竞赛,三等奖,“济世杯”系列就业指导活动之市场调查与分析大赛,统计与数学学院,团体,2019-04-19
645,201721060592,女,汉族,工商管理学院,电子商务（管理）,商务1701,院级技能竞赛,二等奖,“在商言商”商务谈判大赛,工商管理学院,团体,2019-06-27
646,201721050098,女,汉族,刑事司法学院,法学（司）,司法1701,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,个体,2019-05-07
647,201721060047,女,汉族,工商管理学院,农林经济管理,农经1701,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-02-01
648,201721070074,女,汉族,财政税务学院,税收学,税务1701,校级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(初赛),个体,2019-05-07
649,201721050047,男,汉族,刑事司法学院,治安学,治安1701,院级技能竞赛,一等奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-06-09
650,1611080128,女,汉族,外国语学院,商务英语,商英1601,校级技能竞赛,二等奖,湖北省外语翻译 大赛,湖北省翻译工作者协会(初赛),个体,2019-01-02
651,201821050045,男,汉族,刑事司法学院,公安学类,公安1804,院级技能竞赛,三等奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-09-01
652,201821130024,男,汉族,信息与安全工程学院,计算机类,信息1805,院级技能竞赛,二等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,团体,2019-09-01
653,1604000704,男,汉族,法学院,法学,法1607,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之“职行中南”名企模拟招聘大赛,中南财经政法大学就业指导服务中心,个体,2018-10-18
654,201821140109,男,土家族,哲学院,国际政治,国政1801,校级技能竞赛,优秀奖,华中高校人文辩论赛,中南财经政法大学哲学院,团体,2019-03-15
655,201821020045,男,汉族,经济学院,国际商务,国商1802,校级技能竞赛,三等奖,“济世杯”系列就业指导活动之“职行中南”职场礼仪大赛,经济学院,个体,2019-04-14
656,1610020106,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共事业管理,公管1601,国家级技能竞赛,三等奖,全国大学生城市管理竞赛,中国区域科学协会城市管理专业委员会(决赛),团体,2019-10-13
657,1609020156,女,汉族,统计与数学学院,统计学,统计1601,省级技能竞赛,一等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2018-11-01
658,201821140055,女,汉族,哲学院,哲学,哲学1801,校级技能竞赛,三等奖,华中高校人文辩论赛,中南财经政法大学哲学院,个体,2019-03-08
659,1608030127,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1601,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
660,201721140235,女,汉族,法学院,法学,法1704,院级技能竞赛,优秀奖,法律实践技能大赛,法学实验中心,个体,2019-06-06
661,201721110181,女,汉族,外国语学院,商务英语,商英1701,省级技能竞赛,一等奖,“亿学杯”全国商务英语实践技能大赛,中国国际贸易学会国际商务英语研究委员会,个体,2019-05-19
662,201721040217,女,汉族,文澜学院,经济管理试验班,经管1701,省级技能竞赛,三等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2019-11-07
663,201721130017,男,蒙古族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,省级技能竞赛,三等奖,大学生计算机设计大赛,教育部,团体,2019-05-08
664,1603010215,男,汉族,金融学院,金融学,金融1602,院级技能竞赛,三等奖,CFA全球投资分析大赛,CFA协会（校内赛）,团体,2019-05-30
665,201821120223,男,汉族,新闻与文化传播学院,新闻传播学类,新闻1802,院级技能竞赛,优秀奖,十佳新闻评选,新闻与文化传播学院,团体,2018-12-01
666,1611080203,女,汉族,经济学院,经济学,经济1604,省级技能竞赛,优秀奖,华为财务精英挑战赛,华为集团（区域校际赛）,团体,2019-04-21
667,1609110160,女,汉族,统计与数学学院,应用统计学,应统1601,省级技能竞赛,一等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（区域赛）,团体,2019-04-28
668,1603140130,女,汉族,金融学院,工程造价,造价1601,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-04-19
669,201721040214,女,汉族,法学院,法学（卓越）,卓越1701,院级技能竞赛,二等奖,法律实践技能大赛,法学实验中心,个体,2019-06-06
670,201721070080,男,汉族,财政税务学院,财政学,财政1702,校级技能竞赛,优秀奖,华为财务精英挑战赛,华为集团（校内选拔赛）,团体,2019-04-21
671,201821060087,女,汉族,工商管理学院,工商管理类,工商1802,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-19
672,201721030370,女,汉族,金融学院,金融学（CFA）,CFA1701,院级技能竞赛,二等奖,CFA全球投资分析大赛,CFA协会（校内赛）,团体,2019-05-30
673,1606010121,男,汉族,工商管理学院,国际经济与贸易,国贸1601,校级技能竞赛,三等奖,“济世杯”系列就业指导活动之市场调查与分析大赛,统计与数学学院,团体,2019-04-09
674,201721030132,女,汉族,金融学院,工程管理,工程1701,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
675,1609010111,女,汉族,统计与数学学院,信息与计算科学,信科1601,省级技能竞赛,三等奖,全国大学生数学建模竞赛（CUMCM）,中国工业与应用数学学会,团体,2018-10-10
676,201721040717,男,汉族,刑事司法学院,法学（司）,司法1701,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-06-05
677,201721110118,女,壮族,外国语学院,商务英语,商英1701,校级技能竞赛,一等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(初赛),个体,2019-01-07
678,201721130101,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,院级技能竞赛,二等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,团体,2019-04-30
679,201721120010,女,蒙古族,新闻与文化传播学院,网络与新媒体,网媒1701,校级技能竞赛,一等奖,“济世杯”系列就业指导活动之就业创业纪录片创作大赛,中南财经政法大学就业指导服务中心,团体,2018-12-09
680,1611080203,女,汉族,经济学院,经济学,经济1604,院级技能竞赛,三等奖,企业面试挑战赛,公共管理学院,个体,2019-04-29
681,1632010111,女,汉族,文澜学院,经济管理试验班,经管1601,国家级技能竞赛,三等奖,Bridge+中国青少年商业模拟挑战赛,中国商战模拟和体验式学习协会(全国冠军赛),团体,2016-12-05
682,1612040114,女,汉族,新闻与文化传播学院,新闻学,新闻1601,省级技能竞赛,优秀奖,全国大学生广告艺术大赛学院奖,中国广告协会,团体,2019-01-01
683,1607010126,男,汉族,财政税务学院,财政学,财政1601,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-20
684,201821050051,男,汉族,刑事司法学院,公安学类,公安1803,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2018-05-30
685,1611080128,女,汉族,外国语学院,商务英语,商英1601,校级技能竞赛,三等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(初赛),个体,2019-01-01
686,1608020125,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1601,国家级技能竞赛,一等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(决赛),个体,2019-05-12
687,201721080011,女,蒙古族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,院级技能竞赛,一等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,个体,2019-05-26
688,201821020262,女,汉族,经济学院,经济学,经济1801,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-11
689,1606010136,男,汉族,工商管理学院,国际经济与贸易,国贸1601,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
690,201821040132,女,汉族,法学院,法学类,法1810,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-04-23
691,201721030049,女,汉族,金融学院,金融学,金融1701,校级技能竞赛,一等奖,普华永道挑战赛,会计学院 普华永道会计师事务所,个体,2019-04-30
692,201721060066,女,汉族,工商管理学院,国际经济与贸易,国贸1701,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之就业创业知识竞赛,文澜学院,个体,2019-05-23
693,201721060348,女,汉族,金融学院,金融学,金融1701,省级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-08-18
694,201721110303,女,土家族,外国语学院,商务英语,商英1703,省级技能竞赛,三等奖,中西部外语翻译大赛（决赛）,中西部外语翻译大赛组织委员会,个体,2019-07-03
695,1602040138,女,汉族,经济学院,国际商务,国商1601,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
